anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
333,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.1981,68.0,Alternative Supplier,Labor Strike,Consumer Goods
333,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3799,32.0,Alternative Supplier,Geopolitical,Consumer Goods
333,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3807,115.0,Alternative Supplier,Geopolitical,Consumer Goods
334,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.198,115.0,Alternative Supplier,Labor Strike,Consumer Goods
334,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.2001,19.0,Alternative Supplier,Labor Strike,Consumer Goods
334,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3876,60.0,Alternative Supplier,Geopolitical,Consumer Goods
335,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.1908,19.0,Alternative Supplier,Labor Strike,Consumer Goods
335,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,2,0.1909,115.0,Alternative Supplier,Labor Strike,Consumer Goods
335,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3761,60.0,Alternative Supplier,Geopolitical,Consumer Goods
336,PURDUE PHARMA LP,MEDICO PHARMACY #5456 (OK),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
336,PURDUE PHARMA LP,MEDICO PHARMACY #5456 (OK),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
336,PURDUE PHARMA LP,MEDICO PHARMACY #5456 (OK),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
337,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2283,68.0,Alternative Supplier,Labor Strike,Consumer Goods
337,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.376,97.0,Alternative Supplier,Geopolitical,Consumer Goods
337,TEVA PHARMACEUTICALS USA INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3829,115.0,Alternative Supplier,Labor Strike,Consumer Goods
338,PURDUE PHARMA LP,RITE AID #6277 (IN),3,1,1.6531,138.0,Alternative Supplier,Geopolitical,Electronics
338,PURDUE PHARMA LP,RITE AID #6277 (IN),3,2,1.7221,136.0,Combined Strategy,Geopolitical,Electronics
338,PURDUE PHARMA LP,RITE AID #6277 (IN),3,3,1.8004,177.0,Alternative Supplier,Geopolitical,Electronics
339,PURDUE PHARMA LP,PEOPLES PHARMACY #3435 (WV),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
339,PURDUE PHARMA LP,PEOPLES PHARMACY #3435 (WV),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
339,PURDUE PHARMA LP,PEOPLES PHARMACY #3435 (WV),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
340,PURDUE PHARMA LP,PEOPLES PHARMACY #9128 (PA),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
340,PURDUE PHARMA LP,PEOPLES PHARMACY #9128 (PA),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
340,PURDUE PHARMA LP,PEOPLES PHARMACY #9128 (PA),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
341,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2081,68.0,Alternative Supplier,Labor Strike,Consumer Goods
341,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3799,97.0,Alternative Supplier,Geopolitical,Consumer Goods
341,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.398,115.0,Alternative Supplier,Geopolitical,Consumer Goods
342,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2448,115.0,Alternative Supplier,Labor Strike,Consumer Goods
342,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.2502,19.0,Alternative Supplier,Labor Strike,Consumer Goods
342,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3505,68.0,Alternative Supplier,Labor Strike,Consumer Goods
343,PURDUE PHARMA LP,COMMUNITY PHARMACY #6113 (VA),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
343,PURDUE PHARMA LP,COMMUNITY PHARMACY #6113 (VA),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
343,PURDUE PHARMA LP,COMMUNITY PHARMACY #6113 (VA),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
344,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.1917,115.0,Alternative Supplier,Labor Strike,Consumer Goods
344,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,2,0.1925,19.0,Alternative Supplier,Labor Strike,Consumer Goods
344,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3787,60.0,Alternative Supplier,Geopolitical,Consumer Goods
345,PURDUE PHARMA LP,QUALITY CARE PHARMACY #2113 (AZ),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
345,PURDUE PHARMA LP,QUALITY CARE PHARMACY #2113 (AZ),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
345,PURDUE PHARMA LP,QUALITY CARE PHARMACY #2113 (AZ),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
346,PURDUE PHARMA LP,WALMART PHARMACY #6183 (VA),3,1,0.191,114.0,Alternative Supplier,Labor Strike,Consumer Goods
346,PURDUE PHARMA LP,WALMART PHARMACY #6183 (VA),3,2,0.2079,33.0,Alternative Supplier,Labor Strike,Consumer Goods
346,PURDUE PHARMA LP,WALMART PHARMACY #6183 (VA),3,3,0.2221,113.0,Alternative Supplier,Labor Strike,Consumer Goods
347,PURDUE PHARMA LP,HOMETOWN PHARMACY #1672 (KY),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
347,PURDUE PHARMA LP,HOMETOWN PHARMACY #1672 (KY),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
347,PURDUE PHARMA LP,HOMETOWN PHARMACY #1672 (KY),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
348,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #2934 (OK),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
348,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #2934 (OK),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
348,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #2934 (OK),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
349,PURDUE PHARMA LP,WALMART PHARMACY #4948 (NH),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
349,PURDUE PHARMA LP,WALMART PHARMACY #4948 (NH),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
349,PURDUE PHARMA LP,WALMART PHARMACY #4948 (NH),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
350,PURDUE PHARMA LP,HOMETOWN PHARMACY #3317 (KY),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
350,PURDUE PHARMA LP,HOMETOWN PHARMACY #3317 (KY),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
350,PURDUE PHARMA LP,HOMETOWN PHARMACY #3317 (KY),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
351,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.213,68.0,Alternative Supplier,Labor Strike,Consumer Goods
351,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.376,32.0,Alternative Supplier,Geopolitical,Consumer Goods
351,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3933,115.0,Alternative Supplier,Geopolitical,Consumer Goods
352,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,1,0.2721,68.0,Alternative Supplier,Labor Strike,Consumer Goods
352,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,2,0.3111,115.0,Alternative Supplier,Labor Strike,Consumer Goods
352,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,3,0.3192,19.0,Alternative Supplier,Labor Strike,Consumer Goods
353,PURDUE PHARMA LP,COMMUNITY PHARMACY #7732 (TN),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
353,PURDUE PHARMA LP,COMMUNITY PHARMACY #7732 (TN),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
353,PURDUE PHARMA LP,COMMUNITY PHARMACY #7732 (TN),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
354,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2415,68.0,Alternative Supplier,Labor Strike,Consumer Goods
354,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3819,32.0,Alternative Supplier,Geopolitical,Consumer Goods
354,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,3,0.4193,115.0,Alternative Supplier,Geopolitical,Consumer Goods
355,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2018,68.0,Alternative Supplier,Labor Strike,Consumer Goods
355,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3839,97.0,Alternative Supplier,Geopolitical,Consumer Goods
355,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3909,115.0,Alternative Supplier,Geopolitical,Consumer Goods
356,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2779,68.0,Alternative Supplier,Labor Strike,Consumer Goods
356,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3976,32.0,Alternative Supplier,Geopolitical,Consumer Goods
356,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,3,0.4533,115.0,Alternative Supplier,Geopolitical,Consumer Goods
357,PURDUE PHARMA LP,FAMILY CARE PHARMACY #7240 (IN),3,1,1.6263,138.0,Alternative Supplier,Geopolitical,Electronics
357,PURDUE PHARMA LP,FAMILY CARE PHARMACY #7240 (IN),3,2,1.7034,136.0,Combined Strategy,Geopolitical,Electronics
357,PURDUE PHARMA LP,FAMILY CARE PHARMACY #7240 (IN),3,3,1.7829,177.0,Alternative Supplier,Geopolitical,Electronics
358,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.253,115.0,Alternative Supplier,Labor Strike,Consumer Goods
358,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.2588,19.0,Alternative Supplier,Labor Strike,Consumer Goods
358,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3372,68.0,Alternative Supplier,Labor Strike,Consumer Goods
359,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2385,115.0,Alternative Supplier,Labor Strike,Consumer Goods
359,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.2436,19.0,Alternative Supplier,Labor Strike,Consumer Goods
359,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3618,68.0,Alternative Supplier,Labor Strike,Consumer Goods
360,PURDUE PHARMA LP,PEOPLES PHARMACY #9128 (PA),3,1,0.1999,38.0,Alternative Supplier,Labor Strike,Consumer Goods
360,PURDUE PHARMA LP,PEOPLES PHARMACY #9128 (PA),3,2,0.2808,164.0,Alternative Supplier,Labor Strike,Consumer Goods
360,PURDUE PHARMA LP,PEOPLES PHARMACY #9128 (PA),3,3,0.3528,42.0,Alternative Supplier,Labor Strike,Consumer Goods
361,PURDUE PHARMA LP,WALGREENS #1154 (NH),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
361,PURDUE PHARMA LP,WALGREENS #1154 (NH),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
361,PURDUE PHARMA LP,WALGREENS #1154 (NH),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
362,PURDUE PHARMA LP,QUALITY CARE PHARMACY #8710 (MI),3,1,1.6815,138.0,Alternative Supplier,Geopolitical,Electronics
362,PURDUE PHARMA LP,QUALITY CARE PHARMACY #8710 (MI),3,2,1.7422,136.0,Combined Strategy,Geopolitical,Electronics
362,PURDUE PHARMA LP,QUALITY CARE PHARMACY #8710 (MI),3,3,1.819,177.0,Alternative Supplier,Geopolitical,Electronics
363,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2617,45.0,Alternative Supplier,Labor Strike,Consumer Goods
363,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3821,162.0,Alternative Supplier,Geopolitical,Consumer Goods
363,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3899,163.0,Alternative Supplier,Geopolitical,Consumer Goods
364,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2,68.0,Alternative Supplier,Labor Strike,Consumer Goods
364,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3787,32.0,Alternative Supplier,Geopolitical,Consumer Goods
364,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3822,115.0,Alternative Supplier,Geopolitical,Consumer Goods
365,SANDOZ INC,KROGER PHARMACY #9317 (KY),3,1,0.8249,133.0,Alternative Supplier,Geopolitical,Consumer Goods
365,SANDOZ INC,KROGER PHARMACY #9317 (KY),3,2,0.9487,107.0,Alternative Supplier,Labor Strike,Electronics
365,SANDOZ INC,KROGER PHARMACY #9317 (KY),3,3,1.0071,138.0,Alternative Supplier,Geopolitical,Electronics
366,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.1959,19.0,Alternative Supplier,Labor Strike,Consumer Goods
366,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.1976,115.0,Alternative Supplier,Labor Strike,Consumer Goods
366,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3764,33.0,Alternative Supplier,Geopolitical,Consumer Goods
367,PURDUE PHARMA LP,MEDICO PHARMACY #8821 (VA),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
367,PURDUE PHARMA LP,MEDICO PHARMACY #8821 (VA),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
367,PURDUE PHARMA LP,MEDICO PHARMACY #8821 (VA),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
368,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.1922,68.0,Alternative Supplier,Labor Strike,Consumer Goods
368,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3764,115.0,Alternative Supplier,Geopolitical,Consumer Goods
368,CADISTA PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3882,32.0,Alternative Supplier,Geopolitical,Consumer Goods
369,PURDUE PHARMA LP,MAIN STREET PHARMACY #9587 (VA),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
369,PURDUE PHARMA LP,MAIN STREET PHARMACY #9587 (VA),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
369,PURDUE PHARMA LP,MAIN STREET PHARMACY #9587 (VA),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
370,PURDUE PHARMA LP,RITE AID #4239 (PA),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
370,PURDUE PHARMA LP,RITE AID #4239 (PA),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
370,PURDUE PHARMA LP,RITE AID #4239 (PA),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
371,PURDUE PHARMA LP,VILLAGE PHARMACY #7322 (OH),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
371,PURDUE PHARMA LP,VILLAGE PHARMACY #7322 (OH),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
371,PURDUE PHARMA LP,VILLAGE PHARMACY #7322 (OH),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
372,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2116,68.0,Alternative Supplier,Labor Strike,Consumer Goods
372,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.376,32.0,Alternative Supplier,Geopolitical,Consumer Goods
372,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3921,115.0,Alternative Supplier,Geopolitical,Consumer Goods
373,PURDUE PHARMA LP,HOMETOWN PHARMACY #4111 (VT),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
373,PURDUE PHARMA LP,HOMETOWN PHARMACY #4111 (VT),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
373,PURDUE PHARMA LP,HOMETOWN PHARMACY #4111 (VT),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
374,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,1,0.1908,68.0,Alternative Supplier,Labor Strike,Consumer Goods
374,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,2,0.3762,115.0,Alternative Supplier,Geopolitical,Consumer Goods
374,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,3,0.3974,32.0,Alternative Supplier,Geopolitical,Consumer Goods
375,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.1933,68.0,Alternative Supplier,Labor Strike,Consumer Goods
375,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3804,115.0,Alternative Supplier,Geopolitical,Consumer Goods
375,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3967,97.0,Alternative Supplier,Geopolitical,Consumer Goods
376,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2224,68.0,Alternative Supplier,Labor Strike,Consumer Goods
376,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.3769,32.0,Alternative Supplier,Geopolitical,Consumer Goods
376,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.4018,115.0,Alternative Supplier,Geopolitical,Consumer Goods
377,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,1,0.1952,19.0,Alternative Supplier,Labor Strike,Consumer Goods
377,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,2,0.1968,115.0,Alternative Supplier,Labor Strike,Consumer Goods
377,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,3,0.3762,33.0,Alternative Supplier,Geopolitical,Consumer Goods
378,PURDUE PHARMA LP,WALMART PHARMACY #8088 (MA),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
378,PURDUE PHARMA LP,WALMART PHARMACY #8088 (MA),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
378,PURDUE PHARMA LP,WALMART PHARMACY #8088 (MA),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
379,ACTAVIS PHARMA INC,HEALTH MART PHARMACY #8541 (AR),3,1,0.6614,141.0,Alternative Supplier,Labor Strike,Electronics
379,ACTAVIS PHARMA INC,HEALTH MART PHARMACY #8541 (AR),3,2,1.0138,51.0,Alternative Supplier,Labor Strike,Consumer Goods
379,ACTAVIS PHARMA INC,HEALTH MART PHARMACY #8541 (AR),3,3,1.1334,42.0,Alternative Supplier,Natural Disaster,Electronics
380,PURDUE PHARMA LP,WALGREENS #4189 (MI),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
380,PURDUE PHARMA LP,WALGREENS #4189 (MI),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
380,PURDUE PHARMA LP,WALGREENS #4189 (MI),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
381,PURDUE PHARMA LP,MEDICO PHARMACY #6968 (KY),3,1,0.2007,113.0,Alternative Supplier,Labor Strike,Consumer Goods
381,PURDUE PHARMA LP,MEDICO PHARMACY #6968 (KY),3,2,0.202,75.0,Alternative Supplier,Labor Strike,Consumer Goods
381,PURDUE PHARMA LP,MEDICO PHARMACY #6968 (KY),3,3,0.2088,69.0,Alternative Supplier,Labor Strike,Consumer Goods
382,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #7319 (WV),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
382,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #7319 (WV),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
382,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #7319 (WV),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
383,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.3081,19.0,Alternative Supplier,Labor Strike,Consumer Goods
383,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.316,115.0,Alternative Supplier,Labor Strike,Consumer Goods
383,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.416,73.0,Alternative Supplier,Geopolitical,Consumer Goods
384,PURDUE PHARMA LP,WALGREENS #2776 (CA),3,1,0.1909,28.0,Alternative Supplier,Labor Strike,Consumer Goods
384,PURDUE PHARMA LP,WALGREENS #2776 (CA),3,2,0.1912,70.0,Alternative Supplier,Labor Strike,Consumer Goods
384,PURDUE PHARMA LP,WALGREENS #2776 (CA),3,3,0.1943,72.0,Alternative Supplier,Labor Strike,Consumer Goods
385,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),3,1,0.2176,45.0,Alternative Supplier,Labor Strike,Consumer Goods
385,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),3,2,0.3531,30.0,Alternative Supplier,Labor Strike,Consumer Goods
385,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),3,3,0.3762,163.0,Alternative Supplier,Geopolitical,Consumer Goods
386,PURDUE PHARMA LP,VILLAGE PHARMACY #9938 (MI),3,1,0.1959,164.0,Alternative Supplier,Labor Strike,Consumer Goods
386,PURDUE PHARMA LP,VILLAGE PHARMACY #9938 (MI),3,2,0.2088,38.0,Alternative Supplier,Labor Strike,Consumer Goods
386,PURDUE PHARMA LP,VILLAGE PHARMACY #9938 (MI),3,3,0.2209,42.0,Alternative Supplier,Labor Strike,Consumer Goods
387,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.2141,19.0,Alternative Supplier,Labor Strike,Consumer Goods
387,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,2,0.2177,115.0,Alternative Supplier,Labor Strike,Consumer Goods
387,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),3,3,0.3761,73.0,Alternative Supplier,Geopolitical,Consumer Goods
388,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #6992 (MI),3,1,0.9171,133.0,Alternative Supplier,Geopolitical,Consumer Goods
388,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #6992 (MI),3,2,1.0132,107.0,Alternative Supplier,Labor Strike,Electronics
388,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #6992 (MI),3,3,1.018,138.0,Alternative Supplier,Geopolitical,Electronics
389,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #1877 (SC),3,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
389,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #1877 (SC),3,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
389,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #1877 (SC),3,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
390,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #5500 (KY),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
390,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #5500 (KY),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
390,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #5500 (KY),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
391,PURDUE PHARMA LP,PEOPLES PHARMACY #6995 (MI),3,1,1.9505,136.0,Combined Strategy,Geopolitical,Electronics
391,PURDUE PHARMA LP,PEOPLES PHARMACY #6995 (MI),3,2,1.9652,138.0,Alternative Supplier,Geopolitical,Electronics
391,PURDUE PHARMA LP,PEOPLES PHARMACY #6995 (MI),3,3,2.0148,177.0,Alternative Supplier,Geopolitical,Electronics
392,PURDUE PHARMA LP,QUALITY CARE PHARMACY #2625 (FL),3,1,0.1933,87.0,Alternative Supplier,Labor Strike,Consumer Goods
392,PURDUE PHARMA LP,QUALITY CARE PHARMACY #2625 (FL),3,2,0.1965,28.0,Alternative Supplier,Labor Strike,Consumer Goods
392,PURDUE PHARMA LP,QUALITY CARE PHARMACY #2625 (FL),3,3,0.1999,104.0,Alternative Supplier,Labor Strike,Consumer Goods
393,PURDUE PHARMA LP,KROGER PHARMACY #2654 (TN),3,1,0.7172,133.0,Alternative Supplier,Geopolitical,Consumer Goods
393,PURDUE PHARMA LP,KROGER PHARMACY #2654 (TN),3,2,0.8801,107.0,Alternative Supplier,Labor Strike,Electronics
393,PURDUE PHARMA LP,KROGER PHARMACY #2654 (TN),3,3,0.9276,116.0,Alternative Supplier,Natural Disaster,Consumer Goods
394,PURDUE PHARMA LP,PEOPLES PHARMACY #1568 (TN),3,1,0.1908,75.0,Alternative Supplier,Labor Strike,Consumer Goods
394,PURDUE PHARMA LP,PEOPLES PHARMACY #1568 (TN),3,2,0.1917,69.0,Alternative Supplier,Labor Strike,Consumer Goods
394,PURDUE PHARMA LP,PEOPLES PHARMACY #1568 (TN),3,3,0.1964,59.0,Alternative Supplier,Labor Strike,Consumer Goods
395,VINTAGE PHARMACEUTICALS LLC,RITE AID #2678 (ND),3,1,0.6677,141.0,Alternative Supplier,Labor Strike,Electronics
395,VINTAGE PHARMACEUTICALS LLC,RITE AID #2678 (ND),3,2,1.0444,51.0,Alternative Supplier,Labor Strike,Consumer Goods
395,VINTAGE PHARMACEUTICALS LLC,RITE AID #2678 (ND),3,3,1.1424,42.0,Alternative Supplier,Natural Disaster,Electronics
396,JANSSEN PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #1710 (IN),3,1,0.1909,59.0,Alternative Supplier,Labor Strike,Consumer Goods
396,JANSSEN PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #1710 (IN),3,2,0.1912,129.0,Alternative Supplier,Labor Strike,Consumer Goods
