date,manufacturer,distributor,retailer,retailer_state,quantity,z_quantity,flag_volume,flag_frequency,flag_surge,flag_concentration,flag_iforest,iforest_score,anomaly_score
2008-12-12,QUALITEST PHARMACEUTICALS,MCKESSON CORPORATION,RITE AID #5390 (NJ),NJ,36,-0.16303757984415232,False,False,False,True,True,0.6183735932904026,2
2012-09-29,PURDUE PHARMA LP,KEYSOURCE MEDICAL INC,CORNER DRUG STORE #7333 (KY),KY,4308,0.030539157233236643,False,False,True,False,True,0.641939814816008,2
2013-11-12,PAR PHARMACEUTICAL INC,PRESCRIPTION SUPPLY INC,SUNRISE PHARMACY #9254 (IN),IN,50000,2.1009764864795044,False,False,True,False,True,0.6865590220996806,2
2013-05-13,JANSSEN PHARMACEUTICALS INC,ANDA INC,MEDICO PHARMACY #7553 (ME),ME,50000,2.1009764864795044,False,False,False,True,True,0.67777712885587,2
2011-03-25,CADISTA PHARMACEUTICALS INC,DAKOTA DRUG INC,SUNRISE PHARMACY #1266 (ND),ND,50000,2.1009764864795044,False,False,False,True,True,0.6849291657087573,2
2011-09-13,SANDOZ INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #9592 (NE),NE,384,-0.14726868834065715,False,False,False,True,True,0.6079220912574644,2
2009-10-09,PAR PHARMACEUTICAL INC,PENN PHARMACEUTICAL SERVICES INC,WINN-DIXIE PHARMACY #8381 (NJ),NJ,50000,2.1009764864795044,False,False,False,True,True,0.6738970494545488,2
2014-10-27,ABBOTT LABORATORIES,AMERISOURCEBERGEN DRUG CORP,HEALTH MART PHARMACY #9954 (OR),OR,316,-0.1503499659907654,False,False,False,True,True,0.6201571338062847,2
2012-08-13,PURDUE PHARMA LP,MORRIS & DICKSON CO LLC,SUNRISE PHARMACY #2118 (KY),KY,65,-0.16172350555219436,False,False,True,False,True,0.607481031573617,2
2010-11-16,MYLAN PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,MEDICO PHARMACY #2843 (TN),TN,2784,-0.03851771245448357,False,True,False,False,True,0.6178306731735028,2
2013-05-25,TEVA PHARMACEUTICALS USA INC,AMERISOURCEBERGEN DRUG CORP,FAMILY CARE PHARMACY #5557 (WV),WV,120179,5.280990960111077,True,False,False,False,True,0.7027607655862227,2
2013-10-29,ACTAVIS PHARMA INC,CARDINAL HEALTH INC,HOMETOWN PHARMACY #9199 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.6800516880877707,2
2007-10-30,PAR PHARMACEUTICAL INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #4249 (CT),CT,50000,2.1009764864795044,False,False,False,True,True,0.6767744838306144,2
2012-10-17,RHODES TECHNOLOGIES,HENRY SCHEIN INC,RITE AID #7600 (NC),NC,83924,3.6381715306305678,True,False,False,False,True,0.669888605380435,2
2013-06-24,MYLAN PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #6730 (UT),UT,50000,2.1009764864795044,False,False,False,True,True,0.6780131143583495,2
2011-06-09,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #3845 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6875144018206997,2
2014-05-25,IMPAX LABORATORIES INC,KINRAY LLC,GOOD NEIGHBOR PHARMACY #2204 (NJ),NJ,343,-0.14912651751204595,False,False,False,True,True,0.6273505124137383,2
2012-07-11,PURDUE PHARMA LP,HENRY SCHEIN INC,WALGREENS #1932 (KY),KY,50000,2.1009764864795044,False,False,True,False,True,0.7048135398086826,2
2013-02-19,SANDOZ INC,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #6730 (UT),UT,1265,-0.10734801760910759,False,False,False,True,True,0.6159154519840151,2
2010-04-11,QUALITEST PHARMACEUTICALS,SMITH DRUG COMPANY,MEDICO PHARMACY #3088 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6781406961674767,2
2013-01-05,LANNETT COMPANY INC,HENRY SCHEIN INC,HARRIS TEETER PHARMACY #1732 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.6803432128558128,2
2012-06-03,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,49962,2.0992545960279734,False,False,False,True,True,0.7295778331907052,2
2011-08-01,JANSSEN PHARMACEUTICALS INC,VALUEDRUGCO,COMMUNITY PHARMACY #4898 (IN),IN,269,-0.15247967260186962,False,False,True,False,True,0.6065491696254852,2
2013-05-27,AMNEAL PHARMACEUTICALS LLC,ANDA INC,KROGER PHARMACY #3252 (MS),MS,544,-0.1400186232815789,False,False,False,True,True,0.6091652425342553,2
2009-01-31,RHODES TECHNOLOGIES,DIRECT RX,CORNER DRUG STORE #9903 (GA),GA,50000,2.1009764864795044,False,False,False,True,True,0.6700352948473611,2
2012-09-22,AMNEAL PHARMACEUTICALS LLC,MIAMI-LUKEN INC,MEDICO PHARMACY #4043 (NJ),NJ,1699,-0.08768221613635788,False,False,False,True,True,0.6167115148498665,2
2011-09-01,QUALITEST PHARMACEUTICALS,BELLCO DRUG CORP,COMMUNITY PHARMACY #5269 (VT),VT,677,-0.1339920067012201,False,False,False,True,True,0.6396871172971874,2
2013-02-04,ENDO PHARMACEUTICALS INC,ANDA INC,COMMUNITY PHARMACY #8415 (WY),WY,1195,-0.11051992107245433,False,False,False,True,True,0.6493815227530788,2
2012-03-08,MYLAN PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #2843 (TN),TN,2443,-0.05396941361164407,False,True,False,False,True,0.6181094780049123,2
2010-02-09,MALLINCKRODT LLC,ANDA INC,WALMART PHARMACY #2696 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6737001886396532,2
2011-08-03,SUN PHARMA GLOBAL INC,DAKOTA DRUG INC,CVS PHARMACY #3972 (IA),IA,1507,-0.09638229420725176,False,False,False,True,True,0.6465005204368075,2
2010-02-16,WATSON LABORATORIES INC,HENRY SCHEIN INC,WALGREENS #5786 (DE),DE,178,-0.15660314710422038,False,False,False,True,True,0.6265230250609206,2
2012-06-24,ABBOTT LABORATORIES,NATIONAL WHOLESALE DRUG CO INC,QUALITY CARE PHARMACY #4920 (MS),MS,50000,2.1009764864795044,False,False,True,False,True,0.6840083566689122,2
2012-05-21,IMPAX LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,MEDICO PHARMACY #1587 (WI),WI,11914,0.37518912497916834,False,False,True,False,True,0.6105904003008154,2
2012-02-29,MALLINCKRODT LLC,MCKESSON CORPORATION,HOMETOWN PHARMACY #1320 (CT),CT,515,-0.14133269757353684,False,False,False,True,True,0.6167777266420713,2
2011-05-17,ENDO PHARMACEUTICALS INC,MCKESSON CORPORATION,GOOD NEIGHBOR PHARMACY #7203 (WV),WV,790,-0.12887164825324612,False,False,False,True,True,0.6266366410864023,2
2009-07-12,AMNEAL PHARMACEUTICALS LLC,MIAMI-LUKEN INC,SUNRISE PHARMACY #5395 (WV),WV,92824,4.0414563995417945,True,False,False,False,True,0.6871827923687047,2
2011-10-24,VINTAGE PHARMACEUTICALS LLC,KINRAY LLC,HARRIS TEETER PHARMACY #7930 (AZ),AZ,50000,2.1009764864795044,False,False,True,False,True,0.7161414023242376,2
2008-08-17,ACTAVIS PHARMA INC,PRESCRIPTION SUPPLY INC,SUNRISE PHARMACY #1797 (MT),MT,50000,2.1009764864795044,False,False,False,True,True,0.6732161783772745,2
2009-10-17,MYLAN PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,WALMART PHARMACY #5225 (TN),TN,162,-0.1573281536101282,False,True,False,False,True,0.6901556106146728,2
2011-07-01,SANDOZ INC,GULF COAST MEDICAL SUPPLY,FAMILY CARE PHARMACY #4328 (NV),NV,2727,-0.0411005481317802,False,False,False,True,True,0.6518022485456137,2
2012-04-13,ENDO PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #2097 (TN),TN,513,-0.14142332338677532,False,True,False,False,True,0.6278795006980802,2
2009-10-04,PURDUE PHARMA LP,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #3126 (MA),MA,50000,2.1009764864795044,False,False,False,True,True,0.6704887849537705,2
2013-04-20,CADISTA PHARMACEUTICALS INC,HENRY SCHEIN INC,WINN-DIXIE PHARMACY #2934 (OK),OK,50000,2.1009764864795044,False,False,True,False,True,0.6557790073544378,2
2012-07-01,ABBOTT LABORATORIES,BURLINGTON DRUG COMPANY INC,RITE AID #8802 (IN),IN,50000,2.1009764864795044,False,True,False,False,True,0.7038793625498593,2
2010-09-28,SANDOZ INC,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #2604 (AZ),AZ,83,-0.1609078732330481,False,False,False,True,True,0.6123477593686283,2
2011-03-23,QUALITEST PHARMACEUTICALS,KINRAY LLC,CORNER DRUG STORE #6992 (ID),ID,50000,2.1009764864795044,False,False,False,True,True,0.6796865801048522,2
2011-04-23,MALLINCKRODT LLC,ANDA INC,MAIN STREET PHARMACY #7506 (VT),VT,2312,-0.059905404378764376,False,False,True,False,True,0.6172899364082386,2
2009-02-18,VINTAGE PHARMACEUTICALS LLC,VALUEDRUGCO,COMMUNITY PHARMACY #8520 (VT),VT,57642,2.447257718863729,False,False,False,True,True,0.6911101375491328,2
2010-01-08,VINTAGE PHARMACEUTICALS LLC,DAKOTA DRUG INC,HOMETOWN PHARMACY #2676 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6782738067104281,2
2008-10-14,PAR PHARMACEUTICAL INC,VALUEDRUGCO,COMMUNITY PHARMACY #8520 (VT),VT,586,-0.13811548120357087,False,False,False,True,True,0.6208534873696042,2
2011-09-14,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,KROGER PHARMACY #7730 (IA),IA,50000,2.1009764864795044,False,False,False,True,True,0.6814798461649654,2
2010-10-21,SANDOZ INC,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #7732 (TN),TN,1361,-0.10299797857366065,False,True,False,False,True,0.6390946261500493,2
2007-04-20,ENDO PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,PUBLIX PHARMACY #4511 (UT),UT,50000,2.1009764864795044,False,False,False,True,True,0.6682243995621572,2
2011-06-25,SUN PHARMA GLOBAL INC,HENRY SCHEIN INC,MEDICO PHARMACY #4308 (TN),TN,620,-0.13657484237851675,False,True,False,False,True,0.6142902233594856,2
2012-02-24,CADISTA PHARMACEUTICALS INC,ANDA INC,COMMUNITY PHARMACY #9231 (PA),PA,2390,-0.056370997662463736,False,True,False,False,True,0.6510266383841603,2
2009-04-27,PAR PHARMACEUTICAL INC,HD SMITH WHOLESALE DRUG CO,WALMART PHARMACY #8612 (CO),CO,50000,2.1009764864795044,False,False,False,True,True,0.6700041512381103,2
2014-05-15,SANDOZ INC,NATIONAL WHOLESALE DRUG CO INC,RITE AID #2479 (KY),KY,336,-0.14944370785838063,False,False,False,True,True,0.6179847014602808,2
2010-12-13,CADISTA PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #8912 (WY),WY,50000,2.1009764864795044,False,False,True,False,True,0.7125755222844286,2
2012-06-17,PURDUE PHARMA LP,ANDA INC,PEOPLES PHARMACY #9246 (VA),VA,848,-0.12624349966933024,False,False,True,False,True,0.6134065133228982,2
2010-08-24,WATSON LABORATORIES INC,MIAMI-LUKEN INC,PUBLIX PHARMACY #2771 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6778811087091465,2
2012-09-02,SANDOZ INC,HENRY SCHEIN INC,CVS PHARMACY #6535 (TX),TX,59809,2.5454507875076198,False,False,False,True,True,0.6934520749289823,2
2012-07-18,WATSON LABORATORIES INC,MCKESSON CORPORATION,PEOPLES PHARMACY #5190 (VA),VA,50000,2.1009764864795044,False,False,True,False,True,0.6599359673422037,2
2011-06-12,TEVA PHARMACEUTICALS USA INC,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #3826 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.6746468244060734,2
2012-07-24,PURDUE PHARMA LP,DAKOTA DRUG INC,FAMILY CARE PHARMACY #6260 (GA),GA,713,-0.13236074206292753,False,False,True,False,True,0.6534156136908625,2
2011-09-14,TEVA PHARMACEUTICALS USA INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #9725 (KS),KS,335,-0.14948902076499984,False,False,False,True,True,0.6266139408324999,2
2011-03-01,JANSSEN PHARMACEUTICALS INC,DIRECT RX,HOMETOWN PHARMACY #4727 (SD),SD,50000,2.1009764864795044,False,False,True,False,True,0.6973135322175211,2
2008-12-08,IMPAX LABORATORIES INC,HENRY SCHEIN INC,SUNRISE PHARMACY #8479 (ND),ND,50000,2.1009764864795044,False,False,False,True,True,0.6759831296194833,2
2007-10-02,QUALITEST PHARMACEUTICALS,DIRECT RX,RITE AID #6097 (TX),TX,616,-0.1367560940049937,False,False,False,True,True,0.6123267891191201,2
2008-12-07,AMNEAL PHARMACEUTICALS LLC,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #6198 (CO),CO,50000,2.1009764864795044,False,False,False,True,True,0.6886794679194411,2
2012-11-18,SANDOZ INC,BURLINGTON DRUG COMPANY INC,WALGREENS #5398 (NE),NE,50000,2.1009764864795044,False,False,False,True,True,0.668317663097672,2
2011-12-03,QUALITEST PHARMACEUTICALS,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #5662 (MO),MO,50000,2.1009764864795044,False,False,False,True,True,0.6727969284585296,2
2011-10-31,MYLAN PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #6507 (CT),CT,50000,2.1009764864795044,False,False,False,True,True,0.6728547402612298,2
2012-11-01,PURDUE PHARMA LP,MIAMI-LUKEN INC,COMMUNITY PHARMACY #5631 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6723058167476565,2
2012-10-25,TEVA PHARMACEUTICALS USA INC,AMERISOURCEBERGEN DRUG CORP,PUBLIX PHARMACY #3738 (TN),TN,1836,-0.08147434792952213,False,True,False,False,True,0.6593819774714214,2
2006-08-22,AMNEAL PHARMACEUTICALS LLC,HENRY SCHEIN INC,PEOPLES PHARMACY #7098 (PA),PA,84242,3.6525810349354857,True,False,False,False,True,0.7052366983001327,2
2012-12-11,VINTAGE PHARMACEUTICALS LLC,MIAMI-LUKEN INC,PEOPLES PHARMACY #1568 (TN),TN,94,-0.16040943126023643,False,False,True,False,True,0.6084135403826358,2
2013-07-18,MALLINCKRODT LLC,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #1282 (DE),DE,58,-0.16204069589852904,False,False,False,True,True,0.6238837381986928,2
2012-12-18,HIKMA PHARMACEUTICALS,HENRY SCHEIN INC,PUBLIX PHARMACY #8573 (AL),AL,84,-0.16086256032642884,False,False,False,True,True,0.6153165235905244,2
2009-10-04,MYLAN PHARMACEUTICALS INC,HENRY SCHEIN INC,QUALITY CARE PHARMACY #6772 (ID),ID,159,-0.1574640923299859,False,False,False,True,True,0.6216521794653669,2
2009-11-03,AMNEAL PHARMACEUTICALS LLC,VALUEDRUGCO,VILLAGE PHARMACY #7018 (MD),MD,61,-0.16190475717867134,False,False,False,True,True,0.6383656107723172,2
2014-09-02,RHODES TECHNOLOGIES,MCKESSON CORPORATION,HARRIS TEETER PHARMACY #1769 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6778150511463048,2
2011-06-17,PURDUE PHARMA LP,SMITH DRUG COMPANY,MEDICO PHARMACY #3088 (AR),AR,336,-0.14944370785838063,False,False,False,True,True,0.6231661522737911,2
2014-07-04,SUN PHARMA GLOBAL INC,MCKESSON CORPORATION,GOOD NEIGHBOR PHARMACY #7203 (WV),WV,16,-0.16394383797653708,False,False,False,True,True,0.6263725300455886,2
2008-03-27,VINTAGE PHARMACEUTICALS LLC,BELLCO DRUG CORP,CORNER DRUG STORE #6419 (DE),DE,50000,2.1009764864795044,False,False,False,True,True,0.6833406567407542,2
2013-10-14,WATSON LABORATORIES INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #8432 (IL),IL,50000,2.1009764864795044,False,False,False,True,True,0.6665114100324544,2
2011-02-10,LANNETT COMPANY INC,ANDA INC,WALMART PHARMACY #9938 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6718198696694323,2
2012-05-13,IMPAX LABORATORIES INC,BELLCO DRUG CORP,WALGREENS #1828 (MI),MI,50000,2.1009764864795044,False,False,True,False,True,0.6564242771640639,2
2010-09-02,AMNEAL PHARMACEUTICALS LLC,PENN PHARMACEUTICAL SERVICES INC,PEOPLES PHARMACY #7984 (IN),IN,50000,2.1009764864795044,False,False,True,False,True,0.6726606362134047,2
2010-11-02,SUN PHARMA GLOBAL INC,PRESCRIPTION SUPPLY INC,CORNER DRUG STORE #9369 (NC),NC,72,-0.1614063152058597,False,False,False,True,True,0.6532336751289751,2
2010-11-19,PAR PHARMACEUTICAL INC,DAKOTA DRUG INC,HOMETOWN PHARMACY #4608 (AK),AK,50000,2.1009764864795044,False,False,False,True,True,0.6784720039746756,2
2012-11-28,CADISTA PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,VILLAGE PHARMACY #1981 (OR),OR,50000,2.1009764864795044,False,False,False,True,True,0.6820215076658799,2
2011-07-23,HIKMA PHARMACEUTICALS,PENN PHARMACEUTICAL SERVICES INC,KROGER PHARMACY #3200 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6863208186919476,2
2010-09-24,PAR PHARMACEUTICAL INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #4249 (CT),CT,753,-0.13054822579815795,False,False,False,True,True,0.6118148713758528,2
2010-12-19,SANDOZ INC,GULF COAST MEDICAL SUPPLY,KROGER PHARMACY #8357 (TN),TN,50000,2.1009764864795044,False,False,True,False,True,0.6943910704653414,2
2011-07-16,SANDOZ INC,MIAMI-LUKEN INC,PUBLIX PHARMACY #8113 (SC),SC,87,-0.1607266216065711,False,False,False,True,True,0.6221010303627744,2
2011-04-15,PAR PHARMACEUTICAL INC,DAKOTA DRUG INC,COMMUNITY PHARMACY #6340 (NY),NY,118,-0.1593219215013747,False,False,False,True,True,0.6079364538910084,2
2011-11-27,SANDOZ INC,MORRIS & DICKSON CO LLC,WALGREENS #4750 (AK),AK,50000,2.1009764864795044,False,False,False,True,True,0.6812644578317243,2
2007-09-26,PURDUE PHARMA LP,HD SMITH WHOLESALE DRUG CO,HARRIS TEETER PHARMACY #5285 (NV),NV,1399,-0.10127608812212957,False,False,False,True,True,0.6165445005348344,2
2011-05-13,VINTAGE PHARMACEUTICALS LLC,KEYSOURCE MEDICAL INC,RITE AID #6129 (KS),KS,137,-0.15846097627560918,False,False,False,True,True,0.6329059724317385,2
2014-05-16,SANDOZ INC,ANDA INC,PEOPLES PHARMACY #1578 (VT),VT,106,-0.15986567638080557,False,False,False,True,True,0.6271529747583613,2
2010-04-27,HIKMA PHARMACEUTICALS,SMITH DRUG COMPANY,KROGER PHARMACY #5298 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.6759232474620203,2
2009-08-28,MALLINCKRODT LLC,VALUEDRUGCO,HARRIS TEETER PHARMACY #4680 (CO),CO,50000,2.1009764864795044,False,False,False,True,True,0.6852637900444739,2
2012-05-31,WATSON LABORATORIES INC,GULF COAST MEDICAL SUPPLY,MAIN STREET PHARMACY #2288 (KS),KS,358,-0.14844682391275735,False,False,True,False,True,0.614852947080777,2
2010-12-11,CADISTA PHARMACEUTICALS INC,MCKESSON CORPORATION,GOOD NEIGHBOR PHARMACY #2412 (OH),OH,476,-0.14309990093168715,False,False,True,False,True,0.6213860598520657,2
2012-06-09,PURDUE PHARMA LP,MCKESSON CORPORATION,MEDICO PHARMACY #9120 (NE),NE,2608,-0.046492784019469637,False,False,True,False,True,0.6392634771609077,2
2010-12-02,CADISTA PHARMACEUTICALS INC,VALUEDRUGCO,WALMART PHARMACY #1699 (TN),TN,146,-0.158053160116036,False,False,True,False,True,0.6231830011593692,2
2008-01-02,JANSSEN PHARMACEUTICALS INC,PENN PHARMACEUTICAL SERVICES INC,RITE AID #7108 (OK),OK,171,-0.15692033745055503,False,False,False,True,True,0.6183282677420514,2
2008-01-29,MYLAN PHARMACEUTICALS INC,NATIONAL WHOLESALE DRUG CO INC,MEDICO PHARMACY #6122 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6864499637627965,2
2012-06-13,PURDUE PHARMA LP,ANDA INC,FAMILY CARE PHARMACY #6857 (WV),WV,50000,2.1009764864795044,False,False,True,False,True,0.7121592617249508,2
2011-04-19,ACTAVIS PHARMA INC,BURLINGTON DRUG COMPANY INC,VILLAGE PHARMACY #3280 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.6741561592020754,2
2013-02-14,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,74054,3.190933142298679,False,False,False,True,True,0.7526415059000232,2
2013-06-23,AMNEAL PHARMACEUTICALS LLC,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #1828 (UT),UT,50000,2.1009764864795044,False,False,False,True,True,0.6740326746827058,2
2013-09-28,SANDOZ INC,NATIONAL WHOLESALE DRUG CO INC,WINN-DIXIE PHARMACY #9514 (TN),TN,147,-0.15800784720941677,False,True,False,False,True,0.6108545755715971,2
2011-11-08,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,MEDICO PHARMACY #8248 (ND),ND,50000,2.1009764864795044,False,False,False,True,True,0.683803152119016,2
2012-05-13,AMNEAL PHARMACEUTICALS LLC,VALUEDRUGCO,RITE AID #3255 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6902811156828957,2
2012-06-01,PURDUE PHARMA LP,VALUEDRUGCO,MEDICO PHARMACY #9331 (KY),KY,10,-0.16421571541625252,False,False,True,False,True,0.6352258783285315,2
2012-01-20,LANNETT COMPANY INC,GULF COAST MEDICAL SUPPLY,WALMART PHARMACY #9229 (GA),GA,50000,2.1009764864795044,False,False,False,True,True,0.6767741456467871,2
2013-04-20,WATSON LABORATORIES INC,GULF COAST MEDICAL SUPPLY,KROGER PHARMACY #8357 (TN),TN,447,-0.14441397522364507,False,True,False,False,True,0.6400192389913775,2
2010-10-06,ABBOTT LABORATORIES,MIAMI-LUKEN INC,RITE AID #8802 (IN),IN,200,-0.1556062631585971,False,True,False,False,True,0.617471989701014,2
2014-09-29,MALLINCKRODT LLC,ANDA INC,PUBLIX PHARMACY #9837 (AK),AK,50000,2.1009764864795044,False,False,False,True,True,0.6850580489120973,2
2010-06-07,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,69959,3.005376789692895,False,False,False,True,True,0.7370198688263158,2
2013-11-17,PAR PHARMACEUTICAL INC,MCKESSON CORPORATION,MAIN STREET PHARMACY #9914 (ME),ME,5061,0.0646597759175236,False,False,True,False,True,0.6573440390504108,2
2011-10-30,VINTAGE PHARMACEUTICALS LLC,VALUEDRUGCO,WINN-DIXIE PHARMACY #6711 (NC),NC,3259,-0.016994081810345056,False,False,True,False,True,0.6100438941064612,2
2013-05-06,CADISTA PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #8793 (MS),MS,81,-0.16099849904628655,False,False,False,True,True,0.6108244736335142,2
2011-12-01,PAR PHARMACEUTICAL INC,BELLCO DRUG CORP,RITE AID #2678 (ND),ND,33,-0.16317351856401002,False,False,False,True,True,0.6115761664501248,2
2012-08-10,ACTAVIS PHARMA INC,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #1783 (ME),ME,50000,2.1009764864795044,False,False,True,False,True,0.7106496541046776,2
2012-10-26,ACTAVIS PHARMA INC,MIAMI-LUKEN INC,CORNER DRUG STORE #7510 (TN),TN,186,-0.15624064385126646,False,False,True,False,True,0.6103580129365342,2
2011-06-12,MYLAN PHARMACEUTICALS INC,DAKOTA DRUG INC,PEOPLES PHARMACY #9239 (LA),LA,125,-0.15900473115504005,False,False,True,False,True,0.6225572800382347,2
2012-03-15,SUN PHARMA GLOBAL INC,BELLCO DRUG CORP,VILLAGE PHARMACY #4279 (MD),MD,357,-0.1484921368193766,False,False,False,True,True,0.6346301766171969,2
2008-01-28,JANSSEN PHARMACEUTICALS INC,DIRECT RX,COMMUNITY PHARMACY #9568 (OH),OH,94071,4.0979615940959855,True,False,False,False,True,0.6548686807542261,2
2010-09-16,AMNEAL PHARMACEUTICALS LLC,KEYSOURCE MEDICAL INC,GOOD NEIGHBOR PHARMACY #2412 (OH),OH,50000,2.1009764864795044,False,False,True,False,True,0.6817935853566202,2
2010-12-07,ENDO PHARMACEUTICALS INC,BELLCO DRUG CORP,VILLAGE PHARMACY #4279 (MD),MD,2674,-0.043502132182599865,False,False,False,True,True,0.6607708691493385,2
2008-12-02,SUN PHARMA GLOBAL INC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #4308 (TN),TN,50000,2.1009764864795044,False,True,False,False,True,0.7234167286280377,2
2010-11-25,LANNETT COMPANY INC,KINRAY LLC,FAMILY CARE PHARMACY #6238 (CO),CO,186,-0.15624064385126646,False,False,False,True,True,0.624440509225414,2
2014-01-26,IMPAX LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #2604 (AZ),AZ,28,-0.1634000830971062,False,False,False,True,True,0.6149242096537677,2
2012-01-15,RHODES TECHNOLOGIES,KINRAY LLC,WALMART PHARMACY #2785 (OR),OR,3538,-0.0043517808635773775,False,False,False,True,True,0.6548981533413087,2
2010-09-18,QUALITEST PHARMACEUTICALS,DAKOTA DRUG INC,PEOPLES PHARMACY #1568 (TN),TN,3669,0.0015842099035429295,False,True,False,False,True,0.65653860041141,2
2010-10-14,ACTAVIS PHARMA INC,HD SMITH WHOLESALE DRUG CO,WALGREENS #5703 (MT),MT,50000,2.1009764864795044,False,False,False,True,True,0.6727608435779163,2
2013-10-20,ABBOTT LABORATORIES,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #9366 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.6901425658947161,2
2012-07-05,PAR PHARMACEUTICAL INC,AMERISOURCEBERGEN DRUG CORP,QUALITY CARE PHARMACY #5333 (AL),AL,50000,2.1009764864795044,False,False,False,True,True,0.6784035654866435,2
2012-12-19,VINTAGE PHARMACEUTICALS LLC,SMITH DRUG COMPANY,MEDICO PHARMACY #3451 (TN),TN,159,-0.1574640923299859,False,False,True,False,True,0.6103338878131955,2
2012-05-30,QUALITEST PHARMACEUTICALS,KINRAY LLC,QUALITY CARE PHARMACY #2343 (AR),AR,33,-0.16317351856401002,False,False,False,True,True,0.6179006099335299,2
2010-09-28,SANDOZ INC,NATIONAL WHOLESALE DRUG CO INC,COMMUNITY PHARMACY #7732 (TN),TN,50000,2.1009764864795044,False,True,False,False,True,0.6979674010551215,2
2012-10-06,MALLINCKRODT LLC,GULF COAST MEDICAL SUPPLY,VILLAGE PHARMACY #4993 (GA),GA,50000,2.1009764864795044,False,False,False,True,True,0.6828784741747018,2
2012-05-09,WATSON LABORATORIES INC,ANDA INC,MAIN STREET PHARMACY #2312 (AZ),AZ,50000,2.1009764864795044,False,False,True,False,True,0.6917443648664351,2
2010-08-22,VINTAGE PHARMACEUTICALS LLC,VALUEDRUGCO,SUNRISE PHARMACY #8253 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6750690263592825,2
2013-01-22,WATSON LABORATORIES INC,ANDA INC,HOMETOWN PHARMACY #7895 (OH),OH,123,-0.1590953569682785,False,False,False,True,True,0.6183693070702942,2
